Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
positive regulation of TOR signaling (GO:0032008),0.3047994972371781,1.0267214886486868,0.5,1.0,41,33,SEC13;GAS6;LAMTOR2;PIP4P1;RRAGB;FLCN;RRAGA;HDAC3;TELO2;ENST00000639332.2;MLST8;LAMTOR1;LAMTOR5;WDR59;KLHL22;GPR137;LAMTOR4;LAMTOR3;SLC38A9;CLEC16A;RHEB;WDR24;GPR137B;RRAGC;MIOS;RICTOR;FNIP1;PIK3CA;SIK3;RPTOR;GOLPH3;PIH1D1;SEH1L,SEC13;GAS6;LAMTOR2;PIP4P1;RRAGB;FLCN;RRAGA;HDAC3;TELO2;ENST00000639332.2;MLST8
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),0.29676220145892757,1.005164155963375,0.5,1.0,40,35,BBC3;BMF;FIS1;BOK;BAD;UBB;SIAH1;BCAP31;NCK1;FBH1;BAX;NUPR1;NACC2;PMAIP1;LCK;RPS7;DDIT3;GSDME;NKX3-1;SLC9A3R1;BCL2L11;EIF5A;STYXL1;S100A9;TP53;BCL2L1;CAV1;RPS3;RACK1;BECN1;SOD1;SFPQ;BID;DNM1L;BCLAF1,BBC3;BMF;FIS1;BOK;BAD;UBB;SIAH1;BCAP31;NCK1;FBH1;BAX;NUPR1
positive regulation of neuron apoptotic process (GO:0043525),0.36861198144249985,1.0058908408678529,0.5,1.0,24,17,GRN;CDK5;ITGAM;BAX;NUPR1;CTNNB1;MCL1;SRPK2;FOXO3;PRNP;DDIT3;TGFB2;FBXW7;NF1;TFAP2A;PCSK9;ATF4,GRN;CDK5;ITGAM;BAX;NUPR1;CTNNB1;MCL1;SRPK2;FOXO3;PRNP;DDIT3
primary neural tube formation (GO:0014020),0.298861713934185,0.9535361238018922,0.5,1.0,30,23,DVL2;VASP;GRHL2;LMO4;DEAF1;SCRIB;TSC2;SEMA4C;FUZ;MTHFR;VANGL2;LRP6;TGFB2;IFT122;CELSR1;PHACTR4;SKI;STIL;MTHFD1;PLXNB2;COBL;MTHFD1L;BCL10,DVL2;VASP;GRHL2;LMO4;DEAF1;SCRIB;TSC2;SEMA4C;FUZ;MTHFR;VANGL2
regulation of cytokine production involved in inflammatory response (GO:1900015),0.287014714353604,0.9578573993849956,0.5,1.0,43,24,TICAM1;CUEDC2;PYCARD;ADCY7;PPARA;SIRPA;PDCD4;CLEC7A;STAT3;IL17RA;MYD88;IL6;ZC3H12A;ALOX5;CHID1;TLR6;PLD3;ABCD1;APPL2;MAPK14;CARD9;HIF1A;IL17D;APPL1,TICAM1;CUEDC2;PYCARD
skin development (GO:0043588),0.2796425793027937,0.9939650917941317,0.5,1.0,80,46,OPN3;ERRFI1;TXNIP;ASAH1;ITGA3;GATA6;KDF1;KRT16;ADAM9;PKD1;WNT5A;SLC2A10;LSR;CASP3;SPRR1A;WNT10A;CLDN4;COL5A1;MED1;TMEM79;CSTA;CLDN1;AKR1C3;KRT10;ITGA6;UGCG;SCEL;MET;EVPL;BCR;DSP;STMN1;ANXA1;ST14;SPRR1B;PDGFA;COL1A1;JAG1;ABCB6;EPHA2;ALOX12;CLIC4;SFN;DHCR24;ITGB4;PIP5K1A,OPN3;ERRFI1;TXNIP;ASAH1;ITGA3;GATA6;KDF1;KRT16;ADAM9;PKD1;WNT5A;SLC2A10;LSR;CASP3;SPRR1A
regulation of bone mineralization (GO:0030500),0.3057553413018836,0.9532278502406852,0.5087719298245614,1.0,57,27,PTK2B;ATRAID;OSR1;TRPM4;ATP2B1;BMP2K;CCN1;ISG15;BCOR;ANO6;ALOX5;NBR1;ACVR2A;PKDCC;ACVR1;ANKH;BMPR1A;OSR2;TFAP2A;BMPR2;SRGN;ECM1;CYP27B1;PTN;BMP4;SGMS2;TXLNG,PTK2B;ATRAID;OSR1
positive regulation of epithelial cell proliferation (GO:0050679),0.2665749654669971,0.9925338847597056,0.5098039215686274,1.0,123,68,TGFBR1;OSR1;PIK3CD;VEGFA;EGFR;ZNF580;ERBB2;MYDGF;GRN;HPN;MDK;ZBED9;EMC10;PDGFB;BAD;MYC;FZD7;WNT5A;PDCD6;LAMB1;EGFL7;HRAS;NRP2;ZNF703;NRP1;TNFSF12;WNT7A;CCL26;HMGB2;RREB1;PLXNB3;CLDN1;YAP1;ZNF304;SIRT1;NME2;PDCL3;ENST00000619536.4;SRSF6;AKT1;PRKD2;AREG;SOX9;OSR2;VEGFB;PRKCA;TGFA;BMPR2;CDH3;NOTCH2;VEGFC;FGF2;ECM1;PTN;RTN4;HIF1A;SFRP1;XBP1;F3;BMP4;NRAS;ARNT;LAMC1;NRARP;STXBP4;C5AR1;NME1;AGGF1,TGFBR1;OSR1;PIK3CD;VEGFA;EGFR;ZNF580;ERBB2;MYDGF;GRN;HPN;MDK;ZBED9;EMC10;PDGFB;BAD;MYC
synapse assembly (GO:0007416),0.2963898383871376,0.968384577831005,0.5111111111111111,1.0,69,22,OBSL1;SPOCK2;PCDHB2;PLXNB1;CDK5;DVL1;WNT5A;BDNF;ENST00000639647.1;IGFN1;WNT7A;RAB29;SHANK2;CDH2;GABRG2;PLXND1;DBNL;PLXNB2;CDH1;FARP1;NRCAM;RYK,OBSL1;SPOCK2;PCDHB2;PLXNB1;CDK5;DVL1
regulation of actin polymerization or depolymerization (GO:0008064),0.36478377981461146,0.9833406903388439,0.5121951219512195,1.0,29,19,PLEKHG2;BRK1;FCHSD1;DBN1;WDR1;RASA1;SH3BP1;ARHGAP35;HAX1;CTTN;COTL1;GBA2;LATS1;ESAM;DBNL;FCHSD2;PFN1;ARHGAP18;PFN2,PLEKHG2;BRK1;FCHSD1;DBN1;WDR1;RASA1;SH3BP1;ARHGAP35
regulation of phagocytosis (GO:0050764),0.27955154520900655,0.9713627817374854,0.5185185185185185,1.0,58,27,GAS6;GATA2;PYCARD;SIRPB1;LMAN2;CYBA;TULP1;SIRPA;CALR;CLEC7A;CAMK1D;IL15RA;PIP4P2;ITGAV;SNX3;CD47;RACK1;TGM2;SPHK1;SCARB1;SYK;TLR2;PLSCR1;ABCA7;DYSF;LYAR;RAB27A,GAS6;GATA2;PYCARD;SIRPB1;LMAN2;CYBA
negative regulation of signal transduction (GO:0009968),0.2267515815005776,0.9958385313576058,0.5192307692307693,1.0,267,153,MMP14;DKK1;TNFAIP3;GATA2;LEPROT;NR0B1;TAX1BP3;CACTIN;PALM3;EGFR;ASAH2;FSTL3;ERBB2;CADM4;GDF15;INPP5K;THBS1;DCC;MGRN1;ZBTB7A;MEGF8;ARRB1;SIGIRR;PRKCZ;TCIM;SIAH1;ENST00000613180.2;SPRY2;GLIS2;MMRN2;HGS;PTPN12;GRB10;GPR108;SNCA;TSC2;NCK1;PDCD6;TMEM25;GPS2;SLC2A10;TSKU;BDNF;CSNK2A2;MTMR2;IRS1;SNAI2;NTN1;PTK6;ZNF653;ASXL1;NOG;CARD16;ULK3;EGFL7;SULF2;TLE1;LRP1;ERBB3;PTPN1;PTPRJ;CALR;MDFI;PIP4K2C;TSPAN15;SUFU;OTUD4;IGFBP3;SMPDL3B;LRRC14;TNS2;KANK1;NDRG4;CREB3L1;PRKCQ;ADAMTS12;GBA;NKX3-1;SLC9A3R1;DDIT4;DKK3;CARD8;KCTD21;KIF7;IFT122;DAB2IP;TMBIM1;SOCS5;PRKCD;ARRDC1;YTHDF2;GSK3A;AKT1;GPC1;HHEX;RPS6KB1;ACVR1;LRPAP1;TMBIM6;PHACTR4;FBXW7;CSNK2A1;LYN;VGLL4;WWP2;SOCS1;BTRC;CD47;SIAH2;RITA1;TRIB1;KANK2;TYRO3;RACK1;GATA3;BEND6;PTCH1;LGR4;PTPN18;SLC27A4;CNOT1;RGS14;BRAP;GRB7;FGF2;NEDD4;TULP3;MAZ;NOTCH3;HERC4;METTL3;NLK;CTNNBIP1;HMGXB4;PTPN2;SFRP1;YWHAB;VCP;CBY1;RB1;NRARP;KCTD6;LGMN;SMPD1;EPN2;CRY1;UBASH3B;HIF1AN;WWOX;APPL1;PIK3CB;EZH2;PIP4K2A,MMP14;DKK1;TNFAIP3;GATA2;LEPROT;NR0B1;TAX1BP3;CACTIN;PALM3;EGFR;ASAH2;FSTL3;ERBB2;CADM4;GDF15;INPP5K;THBS1;DCC;MGRN1;ZBTB7A;MEGF8;ARRB1;SIGIRR;PRKCZ;TCIM;SIAH1;ENST00000613180.2;SPRY2;GLIS2;MMRN2;HGS;PTPN12;GRB10;GPR108;SNCA;TSC2;NCK1;PDCD6;TMEM25;GPS2;SLC2A10;TSKU;BDNF;CSNK2A2;MTMR2;IRS1;SNAI2;NTN1;PTK6;ZNF653;ASXL1;NOG;CARD16;ULK3;EGFL7;SULF2;TLE1
positive regulation of inflammatory response (GO:0050729),0.27178772085351843,0.9697656300476044,0.5192307692307693,1.0,89,47,TRADD;VAMP8;APP;GRN;IFI35;MDK;GPRC5B;MGST2;MAPK13;ZBP1;IL23A;HYAL2;RIPK1;ABCC1;WNT5A;SNCA;NFKBIA;NUPR1;IL18;ADAM8;PTGER4;PDCD4;SERPINE1;IL17RA;CD81;IL6;NINJ1;ZP3;S100A9;SETD4;TNFRSF1A;FEM1A;CD47;NFKBIZ;IL6ST;RPS19;NMI;SNX4;PDE2A;TLR2;TLR3;TNIP1;VAMP7;OSMR;ENST00000626871.2;ETS1;DHX9,TRADD;VAMP8;APP;GRN;IFI35;MDK;GPRC5B;MGST2;MAPK13;ZBP1;IL23A;HYAL2;RIPK1;ABCC1;WNT5A;SNCA;NFKBIA;NUPR1;IL18;ADAM8;PTGER4
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),0.2735928787006957,0.9535951733662505,0.52,1.0,31,25,DDRGK1;RPL11;NOP53;BAG6;USP7;GIPC1;CCAR2;UBXN1;TLK2;CAMLG;BAG5;OGT;EIF3H;USP14;RYBP;SDCBP;SGTA;WAC;TAF9;STYX;HSP90AB1;PARK7;HFE;UCHL5;SVIP,DDRGK1;RPL11;NOP53;BAG6
regulation of dendrite morphogenesis (GO:0048814),0.3048388099675839,0.9566552374790477,0.5263157894736842,1.0,32,17,RAPGEF2;OBSL1;CUL7;CAPRIN1;NEDD4L;SS18L2;TNIK;GORASP1;NSMF;NEDD4;CUX1;CAPRIN2;SEMA4D;GSK3B;SS18L1;RAP2A;YWHAH,RAPGEF2;OBSL1;CUL7
organelle fusion (GO:0048284),0.29067336583714476,0.9439686172530564,0.5272727272727272,1.0,22,19,STX4;FIS1;USP30;VPS18;MIEF2;BAX;OPA1;VPS11;THG1L;MIEF1;MFN1;MFN2;MIGA2;SPG7;MFF;PLD6;CHCHD3;AFG3L2;EEA1,STX4;FIS1;USP30;VPS18;MIEF2
negative regulation of cellular response to growth factor stimulus (GO:0090288),0.2583538132658417,0.9713216581487595,0.5283018867924528,1.0,80,45,BAMBI;SKIL;FSTL3;CADM4;LEMD2;SMAD7;THBS1;SMAD6;SPRY2;SMAD4;MMRN2;HGS;PDCD6;NOG;NOTCH1;SULF2;PTPN1;SPART;CRIM1;CREB3L1;ADAMTS12;ACVR2A;NBL1;DAB2IP;GPC1;HIPK2;HHEX;HTRA3;BMPR1A;SKI;SMURF1;ATP2B4;BMPR2;UBE2D1;PPARG;SMAD5;FGF2;NEDD4;SMURF2;RBPMS2;TRIM33;LEMD3;EPN2;SMAD1;UBE2D3,BAMBI;SKIL;FSTL3;CADM4;LEMD2;SMAD7;THBS1;SMAD6;SPRY2;SMAD4;MMRN2;HGS
positive regulation of apoptotic process (GO:0043065),0.2048825456117487,0.9869956432867949,0.5294117647058824,1.0,310,230,APH1A;GADD45A;SOX4;TRADD;REST;PLEKHG2;SIK1;TIAM2;AKAP13;SOS1;TGFBR1;PHLDA3;ING4;PRR7;TNFRSF12A;MAP3K10;BMF;PYCARD;GRN;TRIO;RBM5;RARG;ARHGEF2;MAP3K11;DAPK2;HTRA2;ARHGEF1;BOK;RASSF2;RHOB;ABR;GADD45B;CCAR1;FLCN;FANK1;DCUN1D3;CDK5;BAK1;ARHGEF18;ZBP1;FGD4;DAPK3;ARHGEF16;ADAMTSL4;BAD;UBB;BTG1;SIAH1;UBC;ARHGEF17;MCF2L;SCRIB;RIPK1;ARHGEF5;ARHGEF12;RNPS1;ZNF622;TNFRSF10B;ING5;CCAR2;SNCA;PIDD1;BAX;PTGIS;FADD;NUPR1;JMY;CASP3;UBE2Z;CTSD;ARL6IP5;AIFM2;RPS6;CLU;CTNNB1;PRDM11;PTPA;ARHGEF7;SRPK2;PMAIP1;TRAF7;BRMS1;PAWR;IRF5;FGD3;HIP1R;IGFBP3;ARHGEF11;MTCH1;ERCC3;FOXO3;IP6K2;PRNP;ANO6;PTRH2;IL6;FOXO1;DDIT3;JUN;ZC3H12A;TGFB2;ITGB3BP;PNMA1;NKX3-1;PSEN2;BNIP3L;ZNF268;RPS6KA2;SUDS3;BCL2L11;DIABLO;TFPT;SIRT2;APC;LATS2;TPD52L1;VAV2;SIRT1;KLF11;ITGA6;SPHK2;SAP18;DAB2IP;NCSTN;OMA1;ANKRD1;ATM;PPID;UBA52;PRMT2;MAP3K5;LATS1;ATF6;NGF;TP53;NGEF;GNA13;OBSCN;SOS2;SQSTM1;ARHGEF3;DDX3X;CASP9;CTNNBL1;MOAP1;RYBP;NF1;ARHGEF4;DAPK1;TFAP2A;PSENEN;CASP8;CYP1B1;TRIM35;PDCD5;RPS3;RACK1;TNFAIP8;BNIP3;TGM2;FGD1;PCSK9;TNFSF10;SLC27A4;SHQ1;ABL1;ATF4;PDCD2;UTP11;KCNMA1;QRICH1;SOD1;EEF1E1;PLEKHG5;DUSP6;ATG7;BCL6;TNFRSF10A;ITSN1;MYBBP1A;AIFM1;CRADD;DNAJA1;MAPK8;ING3;ECT2;MTCH2;TCTN3;BID;FAF1;SFRP1;TFAP4;TRAF6;BMP4;ITGB1;STK3;PSEN1;MAP3K20;CALHM2;VAV1;SMPD1;RPS27A;ARHGEF19;DNM2;BCL10;C1QBP;CLIP3;STK17A;FOXA1;STK4;MLLT11;TIAM1;CASP2;HTT;DNM1L;DDX20;BCLAF1;TP53BP2;BIN1;FAM162A;MELK;HMGA2;PHLDA1;HMGB1;RRP1B;HSPD1;E2F1;BARD1;TOP2A;NET1,APH1A;GADD45A;SOX4;TRADD;REST;PLEKHG2;SIK1;TIAM2;AKAP13;SOS1;TGFBR1;PHLDA3;ING4;PRR7;TNFRSF12A;MAP3K10;BMF;PYCARD;GRN;TRIO;RBM5;RARG;ARHGEF2;MAP3K11;DAPK2;HTRA2;ARHGEF1;BOK;RASSF2;RHOB;ABR;GADD45B;CCAR1;FLCN;FANK1;DCUN1D3;CDK5;BAK1;ARHGEF18;ZBP1;FGD4;DAPK3;ARHGEF16;ADAMTSL4;BAD;UBB;BTG1;SIAH1;UBC;ARHGEF17;MCF2L
positive regulation of cell migration (GO:0030335),0.21283876818494896,0.9638446365567427,0.5294117647058824,1.0,269,186,TRADD;RAPGEF2;SMIM22;DDRGK1;PTK2B;WASHC1;MMP14;CIB1;TGFBR1;TRIP6;SUN2;PIK3CD;STX4;FAM89B;VEGFA;EGFR;FAM110C;GRN;BCAR1;VSIR;ARHGEF2;ACTG1;MDK;WNT11;THBS1;PDGFC;CCAR1;ELP5;MYO1C;PDGFB;CSF1;AKT2;GLIPR2;SEMA4A;MGAT5;SPRY2;NEDD9;MAP4K4;ADAM9;SEMA7A;HDAC6;WNT5B;RAB25;SEMA4C;CTSH;PPP3CA;CEMIP;GPNMB;MYADM;SNAI2;LAMB1;CLDN3;NOTCH1;CCN1;PLCG1;ARHGEF7;IGF1R;DAB2;HRAS;TJP1;CLEC7A;CXCL16;PIK3R3;ZNF703;ENST00000635260.1;NRP1;CLDN4;RDX;STAT3;CSF1R;SEMA3B;CBLL1;ENST00000645847.2;MIEN1;SRC;TGFB2;CCL26;FERMT3;SEMA3A;ZNF268;HBEGF;RREB1;SYNE2;APC;CLASP1;CLDN1;MYLK;ZNF304;ZP3;EDN1;ITGA6;PDCD10;ZNF609;SEMA3C;DAB2IP;RHOD;PPM1F;ATM;SPAG9;DOCK1;PLAU;TNFRSF18;SEMA3F;GAB1;ACVR1;ADAM10;SRGAP2C;PAK1;SEMA6B;SOX9;F2R;S100A11;PRKCA;SDCBP;CAV1;RHOC;PDGFA;RACK1;ELP6;BMPR2;CAPN7;COL1A1;RIPOR1;TRIM32;SEMA4F;NSMF;TWIST2;RUFY3;NUMB;LAMC2;CPNE3;MMP7;GRB7;SOD2;ACVR1B;PTK2;SPHK1;DOCK5;EPHB2;SMURF2;SEMA4B;DMTN;MAZ;FER;AGO2;CD151;SEMA4D;PECAM1;ELP3;SHTN1;MIA3;CEACAM6;MTOR;CRKL;NIPBL;SH3RF2;FAM83H;RTN4;RAB11A;HIF1A;XBP1;GCNT2;F3;F2RL1;ITGB1;PODXL;SNAI1;CLASP2;ARHGEF39;PFN1;FERMT1;PLAA;HSPA5;CARMIL1;C1QBP;PTP4A1;MAPRE1;FERMT2;TIAM1;ROCK2;ADAM17;PDGFD;FN1;GTSE1;FBXO5;KIF20B,TRADD;RAPGEF2;SMIM22;DDRGK1;PTK2B;WASHC1;MMP14;CIB1;TGFBR1;TRIP6;SUN2;PIK3CD;STX4;FAM89B;VEGFA;EGFR;FAM110C;GRN;BCAR1;VSIR;ARHGEF2;ACTG1;MDK;WNT11;THBS1;PDGFC;CCAR1;ELP5;MYO1C;PDGFB;CSF1;AKT2;GLIPR2;SEMA4A;MGAT5;SPRY2;NEDD9;MAP4K4;ADAM9;SEMA7A;HDAC6
tight junction assembly (GO:0120192),0.27678914816000943,0.9251428845723518,0.5306122448979592,1.0,56,34,RAB13;ACTG1;CRB3;MARVELD3;CLDN7;CLDN23;AFDN;GRHL2;DLG1;PARD6B;CLDN12;LSR;CLDN3;CLDN9;F11R;CLDN4;PARD6A;MARVELD2;CLDN15;ARL2;APC;CLDN1;PATJ;OCLN;ESAM;TBCD;PARD3;MICALL2;PECAM1;PAK2;ECT2;STRN;PDCD6IP;PRKCI,RAB13;ACTG1;CRB3;MARVELD3;CLDN7;CLDN23;AFDN;GRHL2;DLG1;PARD6B;CLDN12;LSR
inner mitochondrial membrane organization (GO:0007007),0.27848206587993674,0.9627770708154972,0.5333333333333333,1.0,49,48,ATP5MF;ATP5MC2;MTX1;UQCC3;ATP5F1E;TIMM10;TIMM29;ATP5PB;ROMO1;TIMM9;ATP5F1B;TIMM8B;MAIP1;HSPA9;OPA1;CHCHD6;MTX2;MICOS10;ATP5F1D;TIMM10B;ATP5F1A;AGK;TIMM22;ATP5PD;ATP5MG;SAMM50;ATP5F1C;TMEM11;LETM1;ATP5MC1;DNAJC11;MTX3;NDUFA13;TIMM13;APOOL;ATP5ME;SPG7;TOMM70;TIMM8A;ATP5MC3;IMMT;ATP5PO;GHITM;CHCHD3;APOO;ATP5PF;MICOS13;AFG3L2,ATP5MF;ATP5MC2;MTX1;UQCC3;ATP5F1E;TIMM10;TIMM29;ATP5PB;ROMO1;TIMM9;ATP5F1B;TIMM8B
regulation of cell-matrix adhesion (GO:0001952),0.2492336358520205,0.9533541744306099,0.5344827586206896,1.0,65,43,PLEKHA2;PTK2B;CIB1;MINK1;JUP;ACTG1;CDKN2A;THBS1;DAPK3;PTPRA;LDB1;CSF1;MAP4K4;DUSP3;RASA1;FUT1;LIMCH1;NF2;ENST00000645847.2;CLASP1;MACF1;PLAU;TSC1;NF1;SLC9A1;UTRN;JAG1;PTK2;PEAK1;EMP2;EFNA5;GSK3B;SFRP1;RHOA;ROCK1;VCL;ADAM15;PIK3CB;CDK6;SLK;ROCK2;CORO1C;CAMSAP3,PLEKHA2;PTK2B;CIB1;MINK1;JUP;ACTG1;CDKN2A;THBS1;DAPK3;PTPRA;LDB1;CSF1;MAP4K4;DUSP3;RASA1
protein processing (GO:0016485),0.22486985878703575,0.9515927807468603,0.5370370370370371,1.0,106,66,APH1A;TMEM208;MMP14;CPZ;CLN3;VSIR;SPCS2;RCE1;HTRA2;SPPL3;C1R;CTSS;C1RL;PIDD1;CTSH;PCSK6;TYSND1;CTSL;PSEN2;CASP4;CPM;ADAM19;NCSTN;OMA1;OGT;MYRF;FURIN;SPCS1;KLK6;LONP2;PCSK7;ADAM10;HM13;SPRTN;PSENEN;CPD;ECE1;SDE2;PCSK9;PTCH1;PITRM1;SRGN;YME1L1;GGT1;SEC11A;FAM111A;CLN5;PARL;DDI2;SPG7;ZMPSTE24;XPNPEP3;PCSK4;SEC11C;FXN;F3;PSEN1;METAP2;STOML2;LGMN;KLK2;SPCS3;F12;CASP2;AFG3L2;ADAM17,APH1A;TMEM208;MMP14;CPZ;CLN3;VSIR;SPCS2;RCE1;HTRA2;SPPL3
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",0.2918444508414568,0.9510317668529858,0.5384615384615384,1.0,24,22,AAMP;TNFAIP3;CYLD;TAB1;UBB;UBC;IRAK2;IKBKG;UBA52;TAB3;ITCH;UBE2V1;CASP8;TAB2;IRAK1;NOD1;UBE2N;RIPK2;TRAF6;MAP3K7;RPS27A;RNF34,AAMP;TNFAIP3;CYLD;TAB1
positive regulation of organelle organization (GO:0010638),0.3064004676549762,0.9449038821779765,0.5384615384615384,1.0,33,23,RAB3GAP1;PFDN2;TMED9;UVRAG;HTRA2;FYCO1;AKT2;ENST00000639332.2;SORBS3;ADRB2;STX18;SURF4;KATNBL1;CALCOCO2;ANXA1;ATL3;ANXA2;C2CD5;GSK3B;LIG4;RAB3GAP2;LMAN1;LNPK,RAB3GAP1;PFDN2;TMED9;UVRAG;HTRA2;FYCO1;AKT2
protein-containing complex disassembly (GO:0032984),0.2840969387409308,0.9481656817643478,0.5384615384615384,1.0,56,42,VAMP8;CLN3;DVL2;UVRAG;FRAT2;GABARAPL1;PYM1;DVL1;MYC;GABARAP;LAMP2;DVL3;WIPI2;AMER1;SNAP29;VPS33B;FZD2;MAP1LC3B;CTNNB1;AXIN1;VPS33A;LRP6;TSG101;VIPAS39;CHMP3;APC;VPS4A;GABARAPL2;SNX14;VTI1B;TECPR1;CAV1;CSNK1A1;GSK3B;RPL23;STX17;VCP;VPS16;UBQLN1;VAMP7;PPP1CA;HSPA8,VAMP8;CLN3;DVL2;UVRAG;FRAT2;GABARAPL1;PYM1;DVL1;MYC;GABARAP;LAMP2;DVL3;WIPI2;AMER1;SNAP29;VPS33B;FZD2
neuron development (GO:0048666),0.2541312848772596,0.9681068092592013,0.54,1.0,143,82,BLOC1S4;RAPGEF2;MAP4;NCDN;RAB13;BLOC1S1;GPRIN2;PPP1R9B;APP;PBX2;RASGRF1;MICALL1;ATXN10;SRF;CDK5;PBX1;PTPRM;HDGFL3;LRP12;TBC1D24;HS6ST1;ULK1;GLI2;DTNBP1;ERCC6;LAMB1;BLOC1S3;STMN3;UNK;ZFYVE27;FRYL;TBC1D23;GPRIN1;STX3;PPT1;IL6;TGFB2;GBA;L1CAM;B4GALT6;UGCG;BICDL1;GBA2;MANF;THOC2;APOE;SNAPIN;LYN;STMN1;NRTN;B4GALT5;TBCD;EHD1;VAPA;TOR1A;PBX3;MICALL2;NEDD4;CDK16;CLN5;ARL3;UHMK1;GSK3B;MAP2;TDP2;WNK1;RAB11A;BLOC1S5;XBP1;RUNX1;RAB35;BLOC1S6;BLOC1S2;RB1;PQBP1;ROCK1;PRMT1;OPHN1;DOCK7;RYK;UGDH;HMGB1,BLOC1S4;RAPGEF2;MAP4;NCDN;RAB13;BLOC1S1;GPRIN2;PPP1R9B;APP;PBX2;RASGRF1;MICALL1;ATXN10;SRF
regulation of wound healing (GO:0061041),0.25761297439974373,0.9385055950600525,0.5434782608695652,1.0,47,31,TNFAIP3;TNFRSF12A;CADM4;ACTG1;EPPK1;CLDN3;DUOX1;HRAS;CLEC7A;SERPINE1;CLDN4;KANK1;ALOX5;HBEGF;CLDN1;MYLK;CD109;SRSF6;PLAU;OCLN;F2R;ANXA1;CAV1;FGF2;PTK2;EPHB2;DMTN;ARFGEF1;F2RL1;ITGB1;CRK,TNFAIP3;TNFRSF12A;CADM4;ACTG1
circulatory system development (GO:0072359),0.2773095975962857,0.9802267605935777,0.543859649122807,1.0,126,66,SOX4;KDM6B;CRIP1;AKAP13;TGFBR1;OSR1;DVL2;SRF;SH3PXD2B;PDGFB;HEG1;PRICKLE4;PKD1;CITED2;TSC2;PDLIM5;MICAL2;GLI2;NOTCH1;FOXC1;TNNI3;ZFPM1;ERBB3;ADAP2;CDKN1B;PDLIM1;BCOR;STK11;STRA6;CXADR;PDLIM4;TCF25;HDAC9;TGFB2;WDR11;SMG9;BORCS8;PKD2;CDKN1A;KDM6A;HSPG2;ACVR1;SMYD4;FBXW7;PDLIM2;SOX9;TGFBR2;ZDHHC16;NF1;MTHFD1;CASP8;TAB2;PDLIM7;ECE1;PKP2;KAT2A;MEF2A;POPDC3;PIK3CA;NCOA6;PLCE1;PTPN11;MKKS;CACYBP;FN1;FGF12,SOX4;KDM6B;CRIP1;AKAP13;TGFBR1;OSR1;DVL2;SRF;SH3PXD2B
retinoid metabolic process (GO:0001523),0.29650913639858145,0.9100918905718162,0.5454545454545454,1.0,92,31,DHRS3;RDH10;AGRN;ALDH1A2;AKR1B1;ALDH1A3;CYP2S1;SDC4;SCPEP1;UGT1A1;AKR1C1;LRP1;RARRES2;RBP1;SDC3;STRA6;AKR1C3;ABCA4;HSPG2;GPC1;RDH13;APOE;CYP4V2;CYP1B1;AKR1B10;RETSAT;SDC1;UGT1A3;DHRS13;RDH11;LRP8,DHRS3;RDH10;AGRN;ALDH1A2;AKR1B1;ALDH1A3;CYP2S1;SDC4;SCPEP1
tube closure (GO:0060606),0.2837166288659869,0.9281011344707242,0.5490196078431373,1.0,31,24,DVL2;VASP;GRHL2;LMO4;DEAF1;SCRIB;TSC2;SEMA4C;FUZ;MTHFR;VANGL2;FOLR1;LRP6;TGFB2;IFT122;CELSR1;PHACTR4;SKI;STIL;MTHFD1;PLXNB2;COBL;MTHFD1L;BCL10,DVL2;VASP;GRHL2;LMO4;DEAF1;SCRIB;TSC2;SEMA4C;FUZ;MTHFR;VANGL2
vacuolar acidification (GO:0007035),0.3070096403089216,0.9350057472773912,0.5510204081632653,1.0,21,16,CLN3;GRN;TMEM199;CCDC115;ATP6V0A1;TMEM9;TCIRG1;ATP6V1H;PPT1;ATP6AP2;ATP6V0A2;ATP6V0D1;CLN6;CLN5;ATP6V0E1;ATP6V0E2,CLN3;GRN;TMEM199
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423),0.2770876441660216,0.959900052515719,0.5517241379310345,1.0,28,25,AAMP;TNFAIP3;CYLD;TAB1;UBB;UBC;IRAK2;IKBKG;INAVA;UBA52;TAB3;ITCH;UBE2V1;RELA;CASP8;TAB2;IRAK1;NOD1;UBE2N;OTULIN;LACC1;RIPK2;TRAF6;MAP3K7;RPS27A,AAMP;TNFAIP3;CYLD;TAB1
regulation of protein localization to cell surface (GO:2000008),0.2949480139032823,0.9745861159012698,0.5517241379310345,1.0,33,24,SNX33;STX4;LEPROT;TAX1BP3;RAB11B;BDNF;NEDD4L;CTNNB1;RANGRF;COMMD1;ABCA2;RAB11FIP5;STX3;KCNAB2;TM9SF4;PICALM;GOPC;TOR1A;LEPROTL1;ABCA7;HSP90AB1;GBF1;HFE;GPD1L,SNX33;STX4;LEPROT;TAX1BP3
