Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Drug Induction of Bile Acid Pathway WP2289,0.2932309829918445,0.8408124300061429,0.6727272727272727,0.904093166638123,17,17,NR1H4;SLC51B;ABCC4;NR1I2;SLC51A;SULT2A1;CYP3A4;ABCB11;ABCB1;SLC10A1;NR1I3;BAAT;ABCC3;SLCO1B1;ABCC2;CYP7A1;VDR,NR1H4;SLC51B;ABCC4;NR1I2
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336,0.25554105478891637,1.1067038609987496,0.2641509433962264,0.9042035356130236,86,85,FRAT1;NOTUM;WNT4;WNT11;FRAT2;FZD6;FZD9;AXIN1;FZD5;SFRP1;FZD3;CTBP2;NKD1;WNT10B;FZD10;CSNK2A1;WNT2B;CHD8;KREMEN1;SOX17;FZD8;TCF7L2;WIF1;LRP6;WNT3;WNT1;LRP5;CER1;CTBP1;TCF7;CXXC4;DVL3;FZD2;CSNK1A1L;DVL1;WNT5A;TCF7L1;NKD2;PORCN;SENP2;JUN;NLK;WNT6;CSNK1E;CCND1;GSK3B;WNT7A;WNT5B;FZD7;CTNNB1;SOX7;SERPINF1;DVL2;WNT3A;CSNK1A1;SFRP4;RYK;APC;LEF1;CTNNBIP1;CSNK2B;DKK2;MTDH;DKK4;SFRP5;WNT2;WNT10A;WNT16;SFRP2;KLF4;EZH2;CSNK2A3;ELAVL1;CCND3;ROR2;SOST;FOSL1;MYC;ROR1;DKK1;FZD1;CSNK2A2;CCND2;WNT7B;PLAU,FRAT1;NOTUM;WNT4;WNT11;FRAT2;FZD6;FZD9;AXIN1;FZD5;SFRP1;FZD3;CTBP2;NKD1;WNT10B;FZD10;CSNK2A1;WNT2B;CHD8;KREMEN1;SOX17;FZD8;TCF7L2;WIF1;LRP6;WNT3;WNT1;LRP5
Exercise-induced Circadian Regulation WP410,0.30744789692411023,1.0663093109959605,0.3829787234042553,0.9046338179046236,48,48,TOB1;GSTM3;PER2;CRY2;GSTP1;PER1;IDI1;VAPA;GFRA1;RBPMS;CRY1;KLF9;NR1D2;MYF6;NCKAP1;PIGF;AZIN1;PURA;PPP1R3C;SUMO1;UCP3;CLDN5;EIF4G2;BTG1;NCOA4;ERC2;DAZAP2;PPP2CB;STBD1;SF3A3;CBX3;CEBPB;DNAJA1;HERPUD1;PSMA4;HSPA8;HIST1H2BN;TAB2;CLOCK;ARNTL;ETV6;TUBB3;QKI;ZFR;SUMO3;HLA-DMA;UGP2;G0S2,TOB1;GSTM3;PER2;CRY2;GSTP1;PER1;IDI1;VAPA;GFRA1
GPR40 Pathway WP3958,0.2877737296317369,0.8135490435840291,0.723404255319149,0.9050438466189696,15,15,PKD1;PLCE1;PLCD1;PLCH1;FFAR1;PLCG1;PLCB1;PLCL1;GNA11;ITPR3;PLCB3;PLCZ1;PLCG2;PLCB2;PLCD3,PKD1;PLCE1;PLCD1;PLCH1;FFAR1;PLCG1;PLCB1;PLCL1
Base Excision Repair WP4752,-0.2784644383000473,-0.7288006140281736,0.75,0.9050519483664721,31,31,SMUG1;LIG3;PARP1;NTHL1;MUTYH;NEIL2;POLL;POLE;APEX1;XRCC1;TDG;POLD2;POLD4;PNKP;POLB;HMGB1;UNG;PARP2;LIG1;MPG;POLD1;POLE4;PCNA;APEX2;POLE3;POLD3;OGG1;FEN1;NEIL3;POLE2;MBD4,POLE3;POLD3;OGG1;FEN1;NEIL3;POLE2;MBD4
Endoplasmic reticulum stress response in coronavirus infection WP4861,0.28078241619889727,1.08484491410834,0.2978723404255319,0.907086687218131,47,47,MAP1LC3A;ATF6;PPP1R16A;PPP1R13B;MAPK8;PPP1R9A;PPP1R12B;PPP1R15B;PPP1R3D;PPP1R14A;PPP1R1B;PPP1CB;PPP1R8;PPP1R3B;PPP1R7;PPP1R2;PPP1CA;BCL2;EIF2AK3;PPP1R3F;XBP1;PPP1R12C;PPP1R10;PPP1R14D;PPP1R3C;ERN1;PPP1R9B;PPP1R3A;PPP1R11;MBTPS1;EIF2AK2;EIF2AK1;HSPA5;PPP1R1A;PPP1CC;PPP1R14C;MBTPS2;PPP1R12A;ATF4;PPP1R14B;PPP1R15A;PPP1R3E;PPP1R16B;PPP1R3G;PPP1R1C;EIF2S1;DDIT3,MAP1LC3A;ATF6;PPP1R16A;PPP1R13B;MAPK8;PPP1R9A;PPP1R12B;PPP1R15B;PPP1R3D;PPP1R14A;PPP1R1B;PPP1CB;PPP1R8;PPP1R3B
Differentiation of white and brown adipocyte WP2895,0.37030627908486774,1.1189976231493346,0.32142857142857145,0.9077374669921976,25,25,PRDM16;PPARGC1A;SMAD9;HSPB7;HOXC9;SLC7A10;HOXC8;CIDEA;SMAD5;ZNF423;BMP2;LEP;ZIC1;PLAC8;ADIPOQ;EBF3;CEBPA;BMP7;PPARG;MPZL2;CEBPB;SMAD1;CEBPG;BMP4;PPARGC1B,PRDM16;PPARGC1A;SMAD9;HSPB7;HOXC9;SLC7A10;HOXC8;CIDEA;SMAD5;ZNF423;BMP2
Androgen receptor signaling pathway WP138,-0.17636309309668716,-0.7289854092766447,0.875,0.9078022692209575,90,88,NR0B2;RHOB;NCOA2;PLPP1;PTK2;BAG1;MDM2;HDAC1;SMARCE1;KDM1A;TGIF1;DSTN;EFCAB6;NR2C2;SMAD4;CREBBP;PIAS3;STAT3;PARK7;UBE2I;NCOR1;SRC;FOXO1;NCOA1;SIRT1;PATZ1;AKT1;RNF6;NCOR2;FKBP4;RNF4;KAT7;BMF;ZNF318;ROCK2;JUN;AES;KAT5;CCND1;PIK3R1;SUMO1;GSK3B;PIAS1;PIAS2;ETV5;ZMIZ1;PRDX1;RAN;RAD9A;RNF14;SIN3A;STUB1;RACK1;CDC42;EP300;CTNNB1;TGFB1I1;PTEN;AR;PIAS4;EGFR;NCOA4;RELA;UBE3A;PIK3R2;DAXX;RLN1;ROCK1;SMAD3;CREB1;NCOA3;PSMC3IP;PAK6;CALR;CARM1;FHL2;CCNE1;CDKN1A;RUNX2;BRCA1;CAV1;LIMK2;RHOA;SP1;RAC1;RB1;FLNA;KAT2B,FHL2;CCNE1;CDKN1A;RUNX2;BRCA1;CAV1;LIMK2;RHOA;SP1;RAC1;RB1;FLNA;KAT2B
Sphingolipid Metabolism (integrated pathway) WP4726,-0.23744742750190842,-0.7131334625765989,0.84,0.9081570817490494,25,24,CERS2;CERS4;CERK;DEGS2;SPHK2;SGMS1;PLPP3;SGPP2;ASAH1;SGMS2;DEGS1;SMPD1;UGCG;CERS6;SGPL1;CERS3;SPTLC2;CERS5;UGT8;SPTLC1;CERS1;SGPP1;KDSR;SPHK1,DEGS1;SMPD1;UGCG;CERS6;SGPL1;CERS3;SPTLC2;CERS5;UGT8;SPTLC1;CERS1;SGPP1;KDSR;SPHK1
ERK Pathway in Huntington's Disease WP3853,-0.24793279557996667,-0.7227102468785109,0.8478260869565217,0.9084624825528228,15,15,RPS6KA5;MAPK1;HTT;BDNF;HRAS;ELK1;NTRK2;EGFR;RAF1;MAP2K7;EGF;CASP7;CREB1;GRM1;CASP3,EGFR;RAF1;MAP2K7;EGF;CASP7;CREB1;GRM1;CASP3
Endothelin Pathways WP2197,-0.2055812303652602,-0.717659918513607,0.8771929824561403,0.9091428127316642,33,32,CALCA;RIIAD1;GNB5;NPY;MAPK1;ADRB1;ADRA1A;NPY1R;MYL1;ATP2A2;CNN1;ADCY10;CALCRL;PLCB1;EDN1;RAMP1;GNAS;EDNRB;GNAI1;PTGIR;CALM1;CAD;GNG13;RAF1;CALM2;MYLK;NOS3;ECE1;PRKCA;GNA15;EDNRA;MAP2K1,PRKCA;GNA15;EDNRA;MAP2K1
Trans-sulfuration and one-carbon metabolism WP2525,-0.2394990366231257,-0.708966214744282,0.8936170212765957,0.9097343141087144,31,30,MTHFR;DNMT3A;AHCYL2;DHFR2;MTR;SHMT1;BHMT;MAT2A;GSS;PSAT1;CTH;AHCY;CBS;MAT1A;GCLM;AMT;DNMT3B;AHCYL1;MTHFD2L;MTHFD1L;MAT2B;PSPH;PHGDH;MTHFD2;SHMT2;GCLC;MTHFD1;TYMS;DNMT1;DHFR,MTHFD2;SHMT2;GCLC;MTHFD1;TYMS;DNMT1;DHFR
PPAR-alpha pathway WP2878,-0.23672031979643243,-0.7068602460146857,0.8478260869565217,0.9097460028812319,26,24,CYP4A11;CPT2;APOA1;EHHADH;FABP1;ACADM;SCP2;UGT1A9;CPT1A;RXRA;APOA5;SLC27A1;CCND1;ACAA1;PPARA;APOA2;CYP7A1;CYP8B1;CDK4;DBI;MYC;NR1H3;CDK1;PLTP,CYP7A1;CYP8B1;CDK4;DBI;MYC;NR1H3;CDK1;PLTP
Energy Metabolism WP1541,0.2190727826721167,0.8159943373431732,0.7678571428571429,0.9097765999332608,47,47,TFB2M;PRKAB1;MEF2D;PPARGC1A;PRKAB2;ESRRA;HDAC1;CAMK2G;FOXO3;NRF1;SIRT3;FOXO1;NCOA1;SIRT1;MED1;TFB1M;RXRA;PPP3R2;MYBBP1A;GSK3B;UCP2;PRMT1;PRKAG2;PRKAA2;PPARA;PPP3CB;UCP3;EP300;PRKAG1;PPRC1;PPP3R1;ATF2;PPP3CA;PPARG;TFAM;PRKAA1;PPP3CC;GABPA;PRKAG3;MEF2B;CREB1;CAMK4;MAPK14;MEF2C;MEF2A;PPARGC1B;PPARD,TFB2M;PRKAB1;MEF2D;PPARGC1A;PRKAB2;ESRRA;HDAC1
Alzheimer's disease WP2059,-0.16783623350944135,-0.7190874450696418,0.896551724137931,0.9097797795396481,83,81,PSEN2;ATF6;CACNA1D;NCSTN;CASP9;APH1A;CALML3;NOS1;IDE;RYR3;CACNA1C;APBB1;HSD17B10;CACNA1F;MAPK3;ATP2A3;MAPT;MAPK1;LPL;GRIN2C;PLCB4;BAD;ATP2A2;CAPN2;GRIN1;PSEN1;PLCB1;EIF2AK3;GNAQ;PPP3R2;AGER;GSK3B;ERN1;CHP2;CHP1;TP53;CDK5R1;NAE1;PPP3CB;BID;CALM1;CHPF2;ITPR1;CALML5;PPP3R1;CDK5;ITPR3;PLCB3;CALM2;CACNA1S;CAPN1;FADD;ADAM17;CYCS;SNCA;PPP3CA;MME;CASP7;PPP3CC;APP;PLCB2;PSENEN;ITPR2;TNFRSF1A;GRIN2D;CALM3;LRP1;CASP8;GRIN2B;ATP2A1;APOE;CASP3;APAF1;BACE1;ADAM10;GRIN2A;VMP1;GAPDH;FAS;TNF;IL1B,PSENEN;ITPR2;TNFRSF1A;GRIN2D;CALM3;LRP1;CASP8;GRIN2B;ATP2A1;APOE;CASP3;APAF1;BACE1;ADAM10;GRIN2A;VMP1;GAPDH;FAS;TNF;IL1B
Type 2 papillary renal cell carcinoma WP4241,-0.21585138409637483,-0.7145080104748159,0.9130434782608695,0.9100340298222821,34,34,PRCC;ARNT;EPAS1;FH;ARNT2;EGLN1;COL21A1;SFPQ;CREBBP;ELOB;CADM2;TFE3;EGLN2;TFEB;ELOC;CUL2;EP300;DVL2;DIAPH1;BIRC7;SETD2;TGFB1;TGFA;TGFB2;RBX1;TGFB3;VHL;VEGFA;CDKN1A;EGLN3;CTSK;PDGFB;HIF1A;SLC2A1,VEGFA;CDKN1A;EGLN3;CTSK;PDGFB;HIF1A;SLC2A1
Glycosylation and related congenital defects WP4521,0.3207190169183709,0.8428495288997683,0.6739130434782609,0.9102269596491359,25,25,DPM2;DOLK;DPM3;ALG11;ALG14;ALG1;MPDU1;TUSC3;MOGS;DPAGT1;PMM2;ALG3;ALG6;ALG8;ALG9;SRD5A3;ALG12;MPI;DPM1;B4GALT1;MAGT1;ALG13;ALG2;GMPPB;MGAT2,DPM2;DOLK;DPM3;ALG11;ALG14;ALG1;MPDU1;TUSC3
Transcription factor regulation in adipogenesis WP3599,0.28718557809159173,0.8937531011256246,0.5636363636363636,0.910321262829001,22,22,CEBPD;PPARGC1A;IRS2;SLC2A4;MAPK8;INSR;LEP;FOXO1;ADIPOQ;RXRA;CEBPA;PPARG;LPIN1;CEBPB;PCK2;CREB1;IL6;NR3C1;IRS1;NRIP1;TWIST1;TNF,CEBPD;PPARGC1A;IRS2;SLC2A4;MAPK8;INSR
Glycerophospholipid Biosynthetic Pathway WP2533,0.27251870321352384,0.9034891590612022,0.6666666666666666,0.9109136838499744,30,30,PIP5K1A;GNPAT;PEMT;CRLS1;LPIN2;PLA2G2A;PCYT2;GPAT2;GPAM;CDS2;GPD1;CHPT1;PGS1;PTPMT1;CDIPT;CHKB;GPAT4;PTDSS1;MOGAT3;IPMK;AGPS;GK;PIK3CA;LPIN1;PIK3CB;CEPT1;PIK3CD;PIK3CG;PI4K2A;GPAT3,PIP5K1A;GNPAT;PEMT;CRLS1;LPIN2;PLA2G2A
Ciliary landscape WP4352,0.24963926187903546,1.1245734747931329,0.25,0.9124116164705307,216,214,H3F3A;IFT81;LCA5;RPGR;TRAF3IP1;IFT140;COX6C;DYNLT1;RMND5A;EXOC8;BBS5;NUP133;NEK8;DYNLRB2;AGPAT2;BBS1;NEFM;IFT43;TTC30B;CCDC40;AFG3L2;NEFL;DCAF11;WDR26;VAPB;IFT88;TFAP2E;GID8;NUDC;CTBP2;USH1C;NINL;ANKS6;SSNA1;DYNLRB1;HDAC1;IFT172;CLUAP1;YPEL5;UQCC1;WDR34;UBE2H;FUZ;DYNLT3;EXOSC4;ANKS3;EXOC2;EXOC6B;IFT80;WNK1;DGKE;RANBP9;IFT57;BBIP1;MCM9;RAB21;ECHS1;AAR2;HDAC2;EFHC2;TTC30A;NUP88;CREBBP;LRPPRC;EXOC3;NEK7;MAEA;TTC8;RMND5B;IQCB1;RHBDD2;RABEP2;EXOSC2;ZYG11B;ZMYND19;TTC26;SPATA7;TIPRL;BBS4;APMAP;VPS4A;LZTFL1;WHRN;MKLN1;COPS5;DVL3;ERF;PGRMC2;MSH2;RAB14;RANBP10;IFT74;RAB2A;SNAP29;XPNPEP3;IFT22;CEP97;INTU;IFT52;POM121;WEE1;DOCK5;CD2BP2;MKS1;MAPRE2;CEP170;ARMC8;SMC4;CNOT6L;CNOT9;LCN2;DNPEP;IFT20;UBE2D2;EXOC6;SNRPB2;COPS7A;EFTUD2;IQGAP3;CBS;COPS8;BBS9;DCAF7;GID4;RNGTT;CDH23;COPS7B;ACSL3;DYNC1H1;CTNNB1;EXOC7;CALM1;IFT27;CNOT1;MCM8;PAFAH1B1;TFAP2B;IFT122;RBM14;APC;DYNLL1;BBS2;LSM4;TNKS1BP1;MFAP1;DDX5;CALM2;EHD3;HTRA2;PSMC4;CAMK2A;EHBP1;NDUFA9;NDUFA5;PSMD12;GDI1;COPS6;AIMP1;EXOC5;MYL6B;TCTEX1D2;GLB1;MCM2;PSMD7;MCM7;ARHGDIA;EXOSC7;MYL6;CNOT10;ARFGAP3;PSMC6;STOM;EIF5B;CEP290;PSMD13;EXOC4;MCM4;COPS4;TFAP2C;DYNLL2;EXOC1;DYNC1I2;HSPB11;MCM6;MCM10;PSMD8;TMED1;IFT46;YAP1;BBS7;TFAP2D;CTSA;COPS2;CDR2;EXOSC9;COPS3;WDR60;MCM3;MCM5;IQGAP2;NME8;DYNC1LI1;RAC1;RB1;GLA;ARL8B;RALB;NFKB1;TBC1D4;IQGAP1;RAB3IL1;TFAP2A;VIM;RAB8A,H3F3A;IFT81;LCA5;RPGR;TRAF3IP1;IFT140;COX6C;DYNLT1;RMND5A;EXOC8;BBS5;NUP133;NEK8;DYNLRB2;AGPAT2;BBS1;NEFM;IFT43;TTC30B;CCDC40;AFG3L2;NEFL;DCAF11;WDR26;VAPB;IFT88;TFAP2E;GID8;NUDC;CTBP2;USH1C;NINL;ANKS6;SSNA1;DYNLRB1;HDAC1;IFT172;CLUAP1;YPEL5;UQCC1;WDR34;UBE2H;FUZ;DYNLT3;EXOSC4;ANKS3;EXOC2;EXOC6B;IFT80;WNK1;DGKE;RANBP9;IFT57;BBIP1;MCM9
Mitochondrial Gene Expression WP391,-0.22927449607214842,-0.6925554961736897,0.9111111111111111,0.916943550745832,19,19,TFB2M;PPARGC1A;ESRRA;MYEF2;NRF1;TFB1M;HCFC1;MTERF3;PPRC1;GABPB1;PPP3CA;POLRMT;TFAM;GABPA;CREB1;CAMK4;MTERF1;SP1;PPARGC1B,GABPB1;PPP3CA;POLRMT;TFAM;GABPA;CREB1;CAMK4;MTERF1;SP1;PPARGC1B
Cardiac Progenitor Differentiation WP2406,-0.21249193330975866,-0.6940231122219273,0.8392857142857143,0.918500328592217,53,48,MYLK3;KIT;NCAM1;GATA4;FOXA2;MESP1;LIN28A;SOX17;MYH6;TBX5;IGF2;SCN5A;ZFP42;NODAL;MESP2;MIXL1;TNNT2;SOX2;NOG;TBX20;PAX6;NANOG;GSK3B;FGF2;IGF1;MYL2;POU5F1;PDGFRA;NOTCH1;NRG1;WNT3A;ACTC1;NKX2-5;CXCR4;TNNI3;KDR;TGFB1;THY1;ROR2;MAPK14;BMP1;DKK1;MEF2C;INHBA;BMP4;ISL1;ANPEP;SIRPA,THY1;ROR2;MAPK14;BMP1;DKK1;MEF2C;INHBA;BMP4;ISL1;ANPEP;SIRPA
Oxidation by Cytochrome P450 WP43,0.27248719380421593,0.9051045949594955,0.5652173913043478,0.9190168248854821,61,59,CYP2F1;CYP4A11;CYP4B1;CYP2W1;CYP2J2;POR;CYP2B6;CYP2D6;CYP2A6;CYP3A7;CYP3A5;CYP51A1;CYP2A13;CYP11A1;CYB5A;CYP46A1;CYP2R1;CYP2C18;CYP2E1;CYP17A1;CYP4F12;CYP2A7;CYP39A1;CYB5R3;CYB5R2;CYP19A1;CYB5B;CYP3A4;CYB5R1;CYP4A22;CYP3A43;CYP4X1;CYP27A1;CYP2C8;CYP26C1;CYP2C19;CYP4F3;CYP4F22;CYP4V2;CYP4F11;CYP4F2;CYP2S1;CYP4Z1;CYP2U1;CYP1A1;CYP7B1;CYP27C1;CYP7A1;CYP8B1;CYP20A1;CYP2C9;CYP11B1;CYP27B1;CYB5R4;CYP26B1;CYP24A1;CYP1A2;CYP26A1;CYP1B1,CYP2F1;CYP4A11;CYP4B1;CYP2W1;CYP2J2;POR;CYP2B6;CYP2D6;CYP2A6;CYP3A7;CYP3A5;CYP51A1;CYP2A13;CYP11A1;CYB5A;CYP46A1;CYP2R1;CYP2C18;CYP2E1;CYP17A1;CYP4F12;CYP2A7;CYP39A1;CYB5R3
nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell WP5027,-0.3005981717772332,-0.694339249629546,0.825,0.9207053643951076,17,17,EIF3CL;EIF3I;EIF3H;EIF3E;EIF1AX;EIF3A;EIF2S3;EIF3F;EIF1;EIF3B;EIF3C;EIF3D;EIF2S2;EIF3G;EIF3J;EIF2S1;EIF5,EIF2S2;EIF3G;EIF3J;EIF2S1;EIF5
SREBF and miR33 in cholesterol and lipid homeostasis WP2011,-0.2388840755582227,-0.6775442240129445,0.803921568627451,0.9228415097839191,16,16,PPARGC1A;HMGCR;FASN;SREBF2;MTOR;SIRT1;HMGCS1;PPARA;LDLR;MED15;PRKAA1;SCD;SIRT6;SREBF1;NR1H3;ABCA1,MED15;PRKAA1;SCD;SIRT6;SREBF1;NR1H3;ABCA1
Splicing factor NOVA regulated synaptic proteins WP4148,-0.19269603158463997,-0.6837109795174366,0.9019607843137255,0.9229440271524878,42,40,CADM1;CLASP1;GABBR2;MAPK9;NEO1;EPB41;PRKCZ;CAMK2G;NCDN;RAP1GAP;MAPK4;PLCB4;GPHN;EPB41L1;GRIN1;CHL1;KCNQ2;APLP2;CADM3;CASK;AGRN;KCNJ6;DAB1;GRIK2;EFNA5;TERF2IP;CDH2;ANK3;SNW1;NTNG1;CLSTN1;STXBP2;GRIN2B;CAV2;EPB41L3;STX2;ATP2B1;MAP4;EPB41L2;KCNMA1,CAV2;EPB41L3;STX2;ATP2B1;MAP4;EPB41L2;KCNMA1
Regucalcin in proximal tubule epithelial kidney cells WP4838,0.30643400733558646,1.1074235461172488,0.27450980392156865,0.9231850098864999,33,33,RGN;CASP9;CALCA;BRAF;NOS1;TNFSF11;SMAD4;SMAD2;SEC16B;MCU;MAPK1;MTOR;AKT1;PTH;FFAR3;PRKCQ;PPP3R1;RAF1;BAX;ACTA2;RELA;TRPV5;PDE1B;TGFB1;PIK3CA;TNFRSF1A;BAK1;CASP8;G3BP1;CASP3;MAP3K5;TGFBR1;APAF1,RGN;CASP9;CALCA;BRAF;NOS1;TNFSF11;SMAD4;SMAD2;SEC16B;MCU;MAPK1;MTOR
PPAR signaling pathway WP3942,-0.18228793299634588,-0.6778173603048386,0.9361702127659575,0.9253482517645144,67,65,AQP7;ACSBG1;CYP4A11;ACSL5;SLC27A2;CPT2;ACOX3;SORBS1;FADS2;FABP4;HMGCS2;FABP3;ACSL6;PDPK1;LPL;PCK1;APOA1;EHHADH;CPT1C;ACOX1;FABP1;SLC27A5;ACADM;SCP2;CPT1A;ADIPOQ;RXRA;APOA5;SLC27A1;ACADL;CYP27A1;ACOX2;ACAA1;CD36;SLC27A6;PPARA;SLC27A4;ACSL3;RXRG;CPT1B;FABP7;APOA2;FABP6;PPARG;ACSBG2;CYP7A1;CYP8B1;PLIN1;FABP5;PCK2;ME1;RXRB;SCD;DBI;ILK;NR1H3;ACSL1;UCP1;ACSL4;MMP1;ANGPTL4;PLTP;OLR1;PPARD;FABP2,PPARG;ACSBG2;CYP7A1;CYP8B1;PLIN1;FABP5;PCK2;ME1;RXRB;SCD;DBI;ILK;NR1H3;ACSL1;UCP1;ACSL4;MMP1;ANGPTL4;PLTP;OLR1;PPARD;FABP2
Host-pathogen interaction of human coronaviruses - autophagy WP4863,0.24412343122670838,0.7669345955840742,0.8,0.931649913710198,19,19,MAP1LC3A;BECN1;ULK2;ULK1;RB1CC1;MTOR;PIK3C3;PIK3R4;ATG13;ATG5;WIPI1;ATG10;ATG16L1;ATG16L2;ATG12;ZFYVE1;ATG4A;ATG3;ATG7,MAP1LC3A;BECN1;ULK2;ULK1;RB1CC1;MTOR
TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc) WP2453,0.4869353781025513,1.1251043133078509,0.3333333333333333,0.9333706490002047,16,16,FH;PC;ACLY;DLST;PDHA1;SDHA;PCK1;ACO1;DLAT;SUCLG2;IDH3A;IDH1;DLD;OGDH;MDH1;CS,FH;PC;ACLY;DLST;PDHA1;SDHA;PCK1
Mitochondrial complex I assembly model OXPHOS system WP4324,0.29288227139045664,0.7921376234407523,0.7,0.9352109898436325,56,48,NDUFS2;NDUFB11;NDUFAF6;NDUFB9;NDUFS1;NDUFV2;NDUFA10;NDUFA2;NDUFB8;NUBPL;NDUFB4;NDUFS6;NDUFAF4;NDUFA8;NDUFV1;NDUFAF7;NDUFAB1;NDUFA7;NDUFB1;TMEM186;NDUFB2;NDUFB10;NDUFB5;NDUFS3;TMEM70;NDUFS4;NDUFB3;NDUFA6;NDUFA13;NDUFA12;NDUFS5;ACAD9;TIMMDC1;ECSIT;NDUFA3;NDUFV3;COA1;NDUFA5;NDUFC2;NDUFB7;NDUFAF1;NDUFC1;FOXRED1;NDUFA1;NDUFAF3;NDUFB6;NDUFAF2;TMEM126B,NDUFS2;NDUFB11;NDUFAF6;NDUFB9;NDUFS1;NDUFV2;NDUFA10;NDUFA2;NDUFB8;NUBPL;NDUFB4;NDUFS6;NDUFAF4;NDUFA8;NDUFV1;NDUFAF7
Canonical and non-canonical Notch signaling WP3845,0.25609267555876875,0.7690537210597196,0.813953488372093,0.9372415478777619,27,27,PSEN2;DLL3;DLL1;HEY1;JAG2;DLK1;CNTN6;MAML1;MAML3;PSEN1;NOTCH2;NOTCH3;HES1;CHUK;MFAP2;DLK2;DNER;NOTCH4;NOTCH1;MFAP1;LEF1;DLL4;JAG1;RRAS;ADAM10;MAML2;RBPJ,PSEN2;DLL3;DLL1;HEY1;JAG2;DLK1
Epithelial to mesenchymal transition in colorectal cancer WP4239,0.1862677530685881,0.769606015087669,0.8409090909090909,0.9454932855142398,160,157,WNT4;MEF2D;WNT11;FZD6;CLDN6;DLL3;FZD9;SHC1;CLDN3;WNT9A;GDF15;JUP;FZD5;MMP15;CLDN7;CLDN2;PKD1;FZD3;MAPK8;DLL1;CRB3;CLDN23;WNT10B;VTN;FZD10;MAP2K6;JAG2;WNT2B;COL4A4;OCLN;ID1;COL4A3;DLK1;NR2C2;MAPK3;SMAD4;SMAD2;FZD8;MAPK1;LRP6;NUBPL;WNT3;CLDN18;TUSC3;WNT1;LRP5;WNT8B;RBBP4;PDCD6;MAP2K4;COL4A6;PROX1;CLDN16;CDKL2;AKT1;FZD2;HRAS;LATS2;WNT5A;CLDN1;CLDN8;TRAF6;KRAS;CLDN9;CTDSP1;WNT6;PIK3R1;NOTCH2;NOTCH3;GSK3B;CLDN4;FOXC2;FZD4;TP53;DSP;CDH1;COL4A5;CLDN20;CLDN11;WNT7A;WNT5B;FZD7;CLDN19;SOS1;CTNNB1;NOTCH4;NOTCH1;CLDN5;WNT3A;MAP2K3;AKT3;CLDN10;TMPRSS4;SUZ12;PIK3R3;CDH2;DLL4;RAF1;MPP5;TJP1;PKP2;WNT9B;COL4A2;CLDN15;TGFB1;PIK3CA;FOXQ1;PIK3R2;SOS2;TGFB2;STRAP;ZEB1;MMP9;SMAD3;WNT2;TGFBR2;WNT10A;TGFB3;WNT16;CLDN24;AKT2;COL4A1;TWIST2;MAPK12;FMNL2;MAPK11;EZH2;EIF5A2;NRP2;PIK3CB;MAPK14;MAP2K2;SPARC;SNAI2;CLDN12;WNT8A;ID2;FOXM1;MMP2;JAG1;FZD1;PIK3CD;MAPK13;TGFBR1;SNAI1;FN1;PAK1;GRB2;TWIST1;EED;WNT7B;CLDN14;ITGA5;MAP2K1;RBPJ;ZEB2;HIF1A,WNT4;MEF2D;WNT11;FZD6;CLDN6;DLL3;FZD9;SHC1;CLDN3;WNT9A;GDF15;JUP;FZD5;MMP15;CLDN7;CLDN2;PKD1;FZD3;MAPK8;DLL1;CRB3;CLDN23;WNT10B;VTN;FZD10;MAP2K6;JAG2;WNT2B;COL4A4;OCLN;ID1;COL4A3;DLK1;NR2C2;MAPK3;SMAD4;SMAD2;FZD8;MAPK1;LRP6;NUBPL;WNT3;CLDN18;TUSC3;WNT1;LRP5;WNT8B
Mammalian disorder of sexual development WP4842,0.34018022275154886,1.1278253049212843,0.2727272727272727,0.9463521150882002,25,24,WNT4;PBX1;SRY;DHH;RSPO1;EMX2;GATA4;PTGDS;FGF9;NR5A1;FGFR2;AMHR2;SOX8;FOXL2;CBX2;CTNNB1;FST;MAPK11;AMH;SOX9;RBFOX2;WT1;SRD5A1;INSL3,WNT4;PBX1;SRY;DHH;RSPO1;EMX2;GATA4;PTGDS;FGF9;NR5A1
Endometrial cancer WP4155,-0.16201217798376372,-0.6482016328346051,0.9607843137254902,0.9466828273255746,63,63,FGFR3;CASP9;ARAF;ERBB2;BRAF;AXIN1;AXIN2;GADD45G;MAPK3;TCF7L2;MAPK1;FOXO3;PDPK1;FGFR2;BAD;TCF7;CTNNA1;AKT1;HRAS;CTNNA3;TCF7L1;FOS;KRAS;FGFR1;CCND1;PIK3R1;GSK3B;ELK1;TP53;CDH1;FGF2;CTNNA2;SOS1;CTNNB1;AKT3;APC;PTEN;PIK3R3;LEF1;EGFR;RAF1;BAX;NRAS;EGF;PIK3CA;PIK3R2;SOS2;APC2;GADD45B;AKT2;BAK1;ILK;MYC;PIK3CB;MAP2K2;FGF1;POLK;CDKN1A;PIK3CD;GADD45A;GRB2;DDB2;MAP2K1,ILK;MYC;PIK3CB;MAP2K2;FGF1;POLK;CDKN1A;PIK3CD;GADD45A;GRB2;DDB2;MAP2K1
